ep_rew_mean,time_elapsed,total_timesteps
,,
737,11199,598500
,,
737,11208,599000
,,
737,11217,599500
,,
737,11226,600000
,,
737,11235,600500
,,
737,11246,601000
,,
737,11257,601500
,,
737,11266,602000
,,
737,11275,602500
,,
737,11285,603000
,,
737,11294,603500
,,
737,11303,604000
,,
737,11312,604500
,,
737,11321,605000
,,
737,11330,605500
,,
737,11340,606000
,,
737,11349,606500
,,
737,11358,607000
,,
737,11367,607500
,,
737,11380,608000
,,
737,11389,608500
,,
737,11398,609000
,,
737,11408,609500
,,
737,11417,610000
,,
737,11426,610500
,,
737,11435,611000
,,
737,11444,611500
,,
737,11454,612000
,,
737,11463,612500
,,
737,11472,613000
,,
737,11481,613500
,,
737,11490,614000
,,
737,11500,614500
,,
737,11512,615000
,,
737,11521,615500
,,
737,11530,616000
,,
737,11539,616500
,,
737,11548,617000
,,
737,11557,617500
,,
737,11567,618000
,,
737,11576,618500
,,
737,11585,619000
,,
737,11594,619500
,,
737,11603,620000
,,
737,11612,620500
,,
737,11621,621000
,,
737,11630,621500
,,
737,11643,622000
,,
737,11652,622500
,,
737,11661,623000
,,
737,11670,623500
,,
737,11679,624000
,,
737,11688,624500
,,
737,11697,625000
,,
737,11707,625500
,,
737,11716,626000
,,
737,11725,626500
,,
737,11734,627000
,,
737,11743,627500
,,
737,11752,628000
,,
737,11762,628500
,,
737,11774,629000
,,
737,11783,629500
,,
737,11792,630000
,,
737,11801,630500
,,
737,11810,631000
,,
737,11820,631500
,,
737,11829,632000
,,
737,11838,632500
,,
737,11847,633000
,,
737,11856,633500
,,
737,11865,634000
,,
737,11874,634500
,,
737,11884,635000
,,
737,11896,635500
,,
737,11905,636000
,,
737,11914,636500
,,
737,11923,637000
,,
737,11932,637500
,,
737,11942,638000
,,
737,11951,638500
,,
737,11960,639000
,,
737,11969,639500
,,
737,11978,640000
,,
737,11987,640500
,,
737,11996,641000
,,
737,12005,641500
,,
737,12015,642000
,,
737,12027,642500
,,
737,12036,643000
,,
737,12046,643500
,,
737,12055,644000
,,
737,12064,644500
,,
737,12073,645000
,,
737,12082,645500
,,
737,12091,646000
,,
737,12100,646500
,,
737,12109,647000
,,
737,12119,647500
,,
737,12128,648000
,,
737,12137,648500
,,
737,12146,649000
,,
737,12159,649500
,,
737,12168,650000
,,
737,12177,650500
,,
737,12186,651000
,,
737,12195,651500
,,
737,12204,652000
,,
737,12213,652500
,,
737,12222,653000
,,
737,12232,653500
,,
737,12241,654000
,,
737,12250,654500
,,
737,12259,655000
,,
737,12268,655500
,,
737,12277,656000
,,
737,12289,656500
,,
737,12298,657000
,,
737,12308,657500
,,
737,12317,658000
,,
737,12326,658500
,,
737,12335,659000
,,
737,12344,659500
,,
737,12353,660000
,,
737,12363,660500
,,
737,12372,661000
,,
737,12381,661500
,,
737,12390,662000
,,
737,12399,662500
,,
737,12410,663000
,,
737,12420,663500
,,
737,12430,664000
,,
737,12439,664500
,,
737,12448,665000
,,
737,12457,665500
,,
737,12466,666000
,,
737,12475,666500
,,
737,12484,667000
,,
737,12493,667500
,,
737,12503,668000
,,
737,12512,668500
,,
737,12521,669000
,,
737,12530,669500
,,
737,12543,670000
,,
737,12552,670500
,,
737,12561,671000
,,
737,12570,671500
,,
737,12579,672000
,,
737,12588,672500
,,
737,12597,673000
,,
737,12607,673500
,,
737,12616,674000
,,
737,12625,674500
,,
737,12634,675000
,,
737,12643,675500
,,
737,12652,676000
,,
737,12661,676500
,,
737,12674,677000
,,
737,12683,677500
,,
737,12693,678000
,,
737,12702,678500
,,
737,12711,679000
,,
737,12720,679500
,,
737,12729,680000
,,
737,12738,680500
,,
737,12748,681000
,,
737,12757,681500
,,
737,12766,682000
,,
737,12775,682500
,,
737,12784,683000
,,
737,12793,683500
,,
737,12806,684000
,,
737,12815,684500
,,
737,12824,685000
,,
737,12833,685500
,,
737,12842,686000
,,
737,12851,686500
,,
737,12860,687000
,,
737,12869,687500
,,
737,12878,688000
,,
737,12887,688500
,,
737,12897,689000
,,
737,12906,689500
,,
737,12915,690000
,,
737,12924,690500
,,
737,12936,691000
,,
737,12945,691500
,,
737,12954,692000
,,
737,12963,692500
,,
737,12972,693000
,,
737,12981,693500
,,
737,12991,694000
,,
737,13000,694500
,,
737,13009,695000
,,
737,13018,695500
,,
737,13027,696000
,,
737,13036,696500
,,
737,13046,697000
,,
737,13055,697500
,,
737,13067,698000
,,
737,13077,698500
,,
737,13086,699000
,,
737,13095,699500
,,
737,13104,700000
,,
737,13113,700500
,,
737,13122,701000
,,
737,13131,701500
,,
737,13141,702000
,,
737,13150,702500
,,
737,13159,703000
,,
737,13168,703500
,,
737,13177,704000
,,
737,13187,704500
,,
737,13198,705000
,,
737,13207,705500
,,
737,13216,706000
,,
737,13225,706500
,,
737,13234,707000
,,
737,13243,707500
,,
737,13252,708000
,,
737,13261,708500
,,
737,13271,709000
,,
737,13280,709500
,,
737,13289,710000
,,
737,13298,710500
,,
737,13307,711000
,,
737,13318,711500
,,
737,13328,712000
,,
737,13337,712500
,,
737,13347,713000
,,
737,13356,713500
,,
737,13365,714000
,,
737,13374,714500
,,
737,13383,715000
,,
737,13392,715500
,,
737,13401,716000
,,
737,13411,716500
,,
737,13420,717000
,,
737,13429,717500
,,
737,13438,718000
,,
737,13451,718500
,,
737,13460,719000
,,
737,13469,719500
,,
737,13478,720000
,,
737,13487,720500
,,
737,13496,721000
,,
737,13506,721500
,,
737,13515,722000
,,
737,13524,722500
,,
737,13533,723000
,,
737,13542,723500
,,
737,13552,724000
,,
737,13561,724500
,,
737,13570,725000
,,
737,13583,725500
,,
737,13592,726000
,,
737,13601,726500
,,
737,13610,727000
,,
737,13620,727500
,,
737,13629,728000
,,
737,13638,728500
,,
737,13647,729000
,,
737,13656,729500
,,
737,13665,730000
,,
737,13675,730500
,,
737,13684,731000
,,
737,13693,731500
,,
737,13702,732000
,,
737,13714,732500
,,
737,13723,733000
,,
737,13732,733500
,,
737,13741,734000
,,
737,13751,734500
,,
737,13760,735000
,,
737,13769,735500
,,
737,13778,736000
,,
737,13787,736500
,,
737,13797,737000
,,
737,13806,737500
,,
737,13815,738000
,,
737,13824,738500
,,
737,13834,739000
,,
737,13845,739500
,,
737,13854,740000
,,
737,13863,740500
,,
737,13872,741000
,,
737,13882,741500
,,
737,13891,742000
,,
737,13900,742500
,,
737,13909,743000
,,
737,13918,743500
,,
737,13927,744000
,,
737,13936,744500
,,
737,13946,745000
,,
737,13955,745500
,,
737,13964,746000
,,
737,13976,746500
,,
737,13985,747000
,,
737,13994,747500
,,
737,14003,748000
,,
737,14012,748500
,,
737,14022,749000
,,
737,14031,749500
,,
737,14040,750000
,,
737,14049,750500
,,
737,14058,751000
,,
737,14068,751500
,,
737,14077,752000
,,
737,14086,752500
,,
737,14097,753000
,,
737,14107,753500
,,
737,14116,754000
,,
737,14125,754500
,,
737,14135,755000
,,
737,14144,755500
,,
737,14153,756000
,,
737,14162,756500
,,
737,14171,757000
,,
737,14181,757500
,,
737,14190,758000
,,
737,14199,758500
,,
737,14208,759000
,,
737,14217,759500
,,
737,14228,760000
,,
737,14238,760500
,,
737,14247,761000
,,
737,14256,761500
,,
737,14265,762000
,,
737,14275,762500
,,
737,14284,763000
,,
737,14293,763500
,,
737,14302,764000
,,
737,14311,764500
,,
737,14320,765000
,,
737,14330,765500
,,
737,14339,766000
,,
737,14348,766500
,,
737,14359,767000
,,
737,14369,767500
,,
737,14378,768000
,,
737,14387,768500
,,
737,14396,769000
,,
737,14405,769500
,,
737,14414,770000
,,
737,14423,770500
,,
737,14433,771000
,,
737,14442,771500
,,
737,14451,772000
,,
737,14460,772500
,,
737,14469,773000
,,
737,14478,773500
,,
737,14490,774000
,,
737,14499,774500
,,
737,14508,775000
,,
737,14517,775500
,,
737,14527,776000
,,
737,14536,776500
,,
737,14545,777000
,,
737,14554,777500
,,
737,14563,778000
,,
737,14572,778500
,,
737,14581,779000
,,
737,14590,779500
,,
737,14599,780000
,,
737,14608,780500
,,
737,14621,781000
,,
737,14630,781500
,,
737,14639,782000
,,
737,14648,782500
,,
737,14657,783000
,,
737,14666,783500
,,
737,14675,784000
,,
737,14684,784500
,,
737,14693,785000
,,
737,14702,785500
,,
737,14711,786000
,,
737,14720,786500
,,
737,14730,787000
,,
737,14739,787500
,,
737,14751,788000
,,
737,14760,788500
,,
737,14770,789000
,,
737,14779,789500
,,
737,14788,790000
,,
737,14797,790500
,,
737,14806,791000
,,
737,14815,791500
,,
737,14824,792000
,,
737,14833,792500
,,
737,14843,793000
,,
737,14852,793500
,,
737,14861,794000
,,
737,14870,794500
,,
737,14883,795000
,,
737,14892,795500
,,
737,14901,796000
,,
737,14911,796500
,,
737,14920,797000
,,
737,14929,797500
,,
737,14938,798000
,,
737,14947,798500
,,
737,14956,799000
,,
737,14965,799500
,,
737,14975,800000
,,
737,14984,800500
,,
737,14993,801000
,,
737,15004,801500
,,
737,15014,802000
,,
737,15023,802500
,,
737,15032,803000
,,
737,15041,803500
,,
737,15050,804000
,,
737,15060,804500
,,
737,15069,805000
,,
737,15078,805500
,,
737,15087,806000
,,
737,15096,806500
,,
737,15105,807000
,,
737,15114,807500
,,
737,15123,808000
,,
737,15136,808500
,,
737,15145,809000
,,
737,15154,809500
,,
737,15163,810000
,,
737,15172,810500
,,
737,15181,811000
,,
737,15190,811500
,,
737,15199,812000
,,
737,15208,812500
,,
737,15217,813000
,,
737,15226,813500
,,
737,15236,814000
,,
737,15245,814500
,,
737,15254,815000
,,
737,15266,815500
,,
737,15275,816000
,,
737,15284,816500
,,
737,15293,817000
,,
737,15302,817500
,,
737,15311,818000
,,
737,15320,818500
,,
737,15329,819000
,,
737,15339,819500
,,
737,15348,820000
,,
737,15357,820500
,,
737,15366,821000
,,
737,15375,821500
,,
737,15384,822000
,,
737,15397,822500
,,
737,15406,823000
,,
737,15415,823500
,,
737,15424,824000
,,
737,15433,824500
,,
737,15442,825000
,,
737,15452,825500
,,
737,15461,826000
,,
737,15470,826500
,,
737,15479,827000
,,
737,15488,827500
,,
737,15497,828000
,,
737,15506,828500
,,
737,15515,829000
,,
737,15527,829500
,,
737,15536,830000
,,
737,15546,830500
,,
737,15555,831000
,,
737,15564,831500
,,
737,15573,832000
,,
737,15582,832500
,,
737,15591,833000
,,
737,15600,833500
,,
737,15609,834000
,,
737,15619,834500
,,
737,15628,835000
,,
737,15637,835500
,,
737,15646,836000
,,
737,15659,836500
,,
737,15668,837000
,,
737,15677,837500
,,
737,15686,838000
,,
737,15695,838500
,,
737,15704,839000
,,
737,15714,839500
,,
737,15723,840000
,,
737,15732,840500
,,
737,15741,841000
,,
737,15750,841500
,,
737,15759,842000
,,
737,15768,842500
,,
737,15780,843000
,,
737,15790,843500
,,
737,15799,844000
,,
737,15808,844500
,,
737,15817,845000
,,
737,15826,845500
,,
737,15836,846000
,,
737,15845,846500
,,
737,15854,847000
,,
737,15863,847500
,,
737,15872,848000
,,
737,15881,848500
,,
737,15890,849000
,,
737,15900,849500
,,
737,15911,850000
,,
737,15921,850500
,,
737,15930,851000
,,
737,15939,851500
,,
737,15948,852000
,,
737,15957,852500
,,
737,15966,853000
,,
737,15975,853500
,,
737,15984,854000
,,
737,15994,854500
,,
737,16003,855000
,,
737,16012,855500
,,
737,16021,856000
,,
737,16030,856500
,,
737,16042,857000
,,
737,16052,857500
,,
737,16061,858000
,,
737,16070,858500
,,
737,16079,859000
,,
737,16088,859500
,,
737,16097,860000
,,
737,16106,860500
,,
737,16115,861000
,,
737,16124,861500
,,
737,16134,862000
,,
737,16143,862500
,,
737,16152,863000
,,
737,16161,863500
,,
737,16173,864000
,,
737,16182,864500
,,
737,16191,865000
,,
737,16200,865500
,,
737,16210,866000
,,
737,16219,866500
,,
737,16228,867000
,,
737,16237,867500
,,
737,16247,868000
,,
737,16256,868500
,,
737,16265,869000
,,
737,16274,869500
,,
737,16283,870000
,,
737,16293,870500
,,
737,16306,871000
,,
737,16315,871500
,,
737,16324,872000
,,
737,16333,872500
,,
737,16342,873000
,,
737,16351,873500
,,
737,16360,874000
,,
737,16370,874500
,,
737,16379,875000
,,
737,16388,875500
,,
737,16397,876000
,,
737,16407,876500
,,
737,16416,877000
,,
737,16426,877500
,,
737,16437,878000
,,
737,16446,878500
,,
737,16455,879000
,,
737,16464,879500
,,
737,16473,880000
,,
737,16482,880500
,,
737,16492,881000
,,
737,16501,881500
,,
737,16510,882000
,,
737,16519,882500
,,
737,16529,883000
,,
737,16538,883500
,,
737,16547,884000
,,
737,16557,884500
,,
737,16568,885000
,,
737,16577,885500
,,
737,16586,886000
,,
737,16595,886500
,,
737,16604,887000
,,
737,16614,887500
,,
737,16623,888000
,,
737,16632,888500
,,
737,16641,889000
,,
737,16650,889500
,,
737,16659,890000
,,
737,16668,890500
,,
737,16677,891000
,,
737,16688,891500
,,
737,16698,892000
,,
737,16707,892500
,,
737,16716,893000
,,
737,16725,893500
,,
737,16734,894000
,,
737,16744,894500
,,
737,16753,895000
,,
737,16762,895500
,,
737,16771,896000
,,
737,16780,896500
,,
737,16789,897000
,,
737,16798,897500
,,
737,16807,898000
,,
737,16820,898500
,,
737,16829,899000
,,
737,16838,899500
,,
737,16847,900000
,,
737,16857,900500
,,
737,16866,901000
,,
737,16875,901500
,,
737,16884,902000
,,
737,16893,902500
,,
737,16902,903000
,,
737,16911,903500
,,
737,16920,904000
,,
737,16930,904500
,,
737,16939,905000
,,
737,16951,905500
,,
737,16960,906000
,,
737,16969,906500
,,
737,16978,907000
,,
737,16987,907500
,,
737,16996,908000
,,
737,17005,908500
,,
737,17014,909000
,,
737,17023,909500
,,
737,17032,910000
,,
737,17041,910500
,,
737,17051,911000
,,
737,17060,911500
,,
737,17069,912000
,,
737,17081,912500
,,
737,17090,913000
,,
737,17100,913500
,,
737,17109,914000
,,
737,17118,914500
,,
737,17127,915000
,,
737,17136,915500
,,
737,17145,916000
,,
737,17154,916500
,,
737,17163,917000
,,
737,17173,917500
,,
737,17182,918000
,,
737,17191,918500
,,
737,17200,919000
,,
737,17212,919500
,,
737,17221,920000
,,
737,17230,920500
,,
737,17239,921000
,,
737,17248,921500
,,
737,17258,922000
,,
737,17267,922500
,,
737,17276,923000
,,
737,17285,923500
,,
737,17294,924000
,,
737,17303,924500
,,
737,17312,925000
,,
737,17321,925500
,,
737,17331,926000
,,
737,17343,926500
,,
737,17352,927000
,,
737,17361,927500
,,
737,17370,928000
,,
737,17379,928500
,,
737,17388,929000
,,
737,17397,929500
,,
737,17407,930000
,,
737,17416,930500
,,
737,17425,931000
,,
737,17434,931500
,,
737,17443,932000
,,
737,17452,932500
,,
737,17462,933000
,,
737,17473,933500
,,
737,17482,934000
,,
737,17492,934500
,,
737,17501,935000
,,
737,17510,935500
,,
737,17519,936000
,,
737,17528,936500
,,
737,17538,937000
,,
737,17547,937500
,,
737,17556,938000
,,
737,17565,938500
,,
737,17574,939000
,,
737,17583,939500
,,
737,17596,940000
,,
737,17605,940500
,,
737,17614,941000
,,
737,17623,941500
,,
737,17632,942000
,,
737,17642,942500
,,
737,17651,943000
,,
737,17660,943500
,,
737,17669,944000
,,
737,17678,944500
,,
737,17687,945000
,,
737,17696,945500
,,
737,17705,946000
,,
737,17714,946500
,,
737,17726,947000
,,
737,17735,947500
,,
737,17744,948000
,,
737,17754,948500
,,
737,17763,949000
,,
737,17772,949500
,,
737,17781,950000
,,
737,17790,950500
,,
737,17799,951000
,,
737,17808,951500
,,
737,17817,952000
,,
737,17826,952500
,,
737,17835,953000
,,
737,17844,953500
,,
737,17857,954000
,,
737,17866,954500
,,
737,17875,955000
,,
737,17884,955500
,,
737,17893,956000
,,
737,17902,956500
,,
737,17911,957000
,,
737,17920,957500
,,
737,17930,958000
,,
737,17939,958500
,,
737,17948,959000
,,
737,17957,959500
,,
737,17966,960000
,,
737,17975,960500
,,
737,17987,961000
,,
737,17997,961500
,,
737,18006,962000
,,
737,18015,962500
,,
737,18024,963000
,,
737,18033,963500
,,
737,18042,964000
,,
737,18051,964500
,,
737,18061,965000
,,
737,18070,965500
,,
737,18079,966000
,,
737,18088,966500
,,
737,18097,967000
,,
737,18106,967500
,,
737,18118,968000
,,
737,18127,968500
,,
737,18136,969000
,,
737,18145,969500
,,
737,18154,970000
,,
737,18163,970500
,,
737,18173,971000
,,
737,18182,971500
,,
737,18191,972000
,,
737,18200,972500
,,
737,18209,973000
,,
737,18218,973500
,,
737,18227,974000
,,
737,18236,974500
,,
737,18249,975000
,,
737,18258,975500
,,
737,18267,976000
,,
737,18276,976500
,,
737,18285,977000
,,
737,18294,977500
,,
737,18303,978000
,,
737,18312,978500
,,
737,18321,979000
,,
737,18330,979500
,,
737,18339,980000
,,
737,18349,980500
,,
737,18358,981000
,,
737,18369,981500
,,
737,18380,982000
,,
737,18389,982500
,,
737,18398,983000
,,
737,18407,983500
,,
737,18417,984000
,,
737,18426,984500
,,
737,18435,985000
,,
737,18444,985500
,,
737,18454,986000
,,
737,18463,986500
,,
737,18472,987000
,,
737,18481,987500
,,
737,18491,988000
,,
737,18503,988500
,,
737,18512,989000
,,
737,18521,989500
,,
737,18530,990000
,,
737,18540,990500
,,
737,18549,991000
,,
737,18558,991500
,,
737,18567,992000
,,
737,18576,992500
,,
737,18585,993000
,,
737,18594,993500
,,
737,18604,994000
,,
737,18613,994500
,,
737,18622,995000
,,
737,18634,995500
,,
737,18644,996000
,,
737,18653,996500
,,
737,18662,997000
,,
737,18671,997500
,,
737,18680,998000
,,
737,18689,998500
,,
737,18698,999000
,,
737,18707,999500
,,
737,18717,1000000
,,
737,18726,1000500
,,
737,18735,1001000
,,
737,18744,1001500
,,
737,18753,1002000
,,
737,18765,1002500
,,
737,18774,1003000
,,
737,18783,1003500
,,
737,18792,1004000
,,
737,18801,1004500
,,
737,18811,1005000
,,
737,18820,1005500
,,
737,18829,1006000
,,
737,18838,1006500
,,
737,18847,1007000
,,
737,18856,1007500
,,
737,18865,1008000
,,
737,18874,1008500
,,
737,18884,1009000
,,
737,18896,1009500
,,
737,18905,1010000
,,
737,18914,1010500
,,
737,18923,1011000
,,
737,18932,1011500
,,
737,18941,1012000
,,
737,18950,1012500
,,
737,18959,1013000
,,
737,18969,1013500
,,
737,18978,1014000
,,
737,18987,1014500
,,
737,18996,1015000
,,
737,19005,1015500
,,
737,19014,1016000
,,
737,19026,1016500
,,
737,19035,1017000
,,
737,19044,1017500
,,
737,19053,1018000
,,
737,19062,1018500
,,
737,19071,1019000
,,
737,19080,1019500
,,
737,19090,1020000
,,
737,19099,1020500
,,
737,19108,1021000
,,
737,19117,1021500
,,
737,19126,1022000
,,
737,19135,1022500
,,
737,19144,1023000
,,
737,19156,1023500
,,
737,19165,1024000
,,
737,19174,1024500
,,
737,19183,1025000
,,
737,19192,1025500
,,
737,19202,1026000
,,
737,19211,1026500
,,
737,19220,1027000
,,
737,19229,1027500
,,
737,19238,1028000
,,
737,19248,1028500
,,
737,19257,1029000
,,
737,19266,1029500
,,
737,19275,1030000
,,
737,19287,1030500
,,
737,19296,1031000
,,
737,19305,1031500
,,
737,19314,1032000
,,
737,19324,1032500
,,
737,19333,1033000
,,
737,19342,1033500
,,
737,19351,1034000
,,
737,19360,1034500
,,
737,19369,1035000
,,
737,19378,1035500
,,
737,19387,1036000
,,
737,19397,1036500
,,
737,19407,1037000
,,
737,19418,1037500
,,
737,19427,1038000
,,
737,19436,1038500
,,
737,19445,1039000
,,
737,19454,1039500
,,
737,19463,1040000
,,
737,19472,1040500
,,
737,19481,1041000
,,
737,19491,1041500
,,
737,19500,1042000
,,
737,19509,1042500
,,
737,19518,1043000
,,
737,19527,1043500
,,
737,19540,1044000
,,
737,19549,1044500
,,
737,19558,1045000
,,
737,19567,1045500
,,
737,19576,1046000
,,
737,19585,1046500
,,
737,19594,1047000
,,
737,19603,1047500
,,
737,19612,1048000
,,
737,19622,1048500
,,
737,19631,1049000
,,
737,19640,1049500
,,
737,19649,1050000
,,
737,19658,1050500
,,
737,19670,1051000
,,
737,19679,1051500
,,
737,19689,1052000
,,
737,19698,1052500
,,
737,19707,1053000
,,
737,19716,1053500
,,
737,19725,1054000
,,
737,19734,1054500
,,
737,19743,1055000
,,
737,19752,1055500
,,
737,19762,1056000
,,
737,19771,1056500
,,
737,19780,1057000
,,
737,19789,1057500
,,
737,19801,1058000
,,
737,19811,1058500
,,
737,19820,1059000
,,
737,19829,1059500
,,
737,19838,1060000
,,
737,19847,1060500
,,
737,19856,1061000
,,
737,19865,1061500
,,
737,19874,1062000
,,
737,19883,1062500
,,
737,19893,1063000
,,
737,19902,1063500
,,
737,19911,1064000
,,
737,19920,1064500
,,
737,19932,1065000
,,
737,19941,1065500
,,
737,19950,1066000
,,
737,19959,1066500
,,
737,19968,1067000
,,
737,19977,1067500
,,
737,19987,1068000
,,
737,19996,1068500
,,
737,20005,1069000
,,
737,20014,1069500
,,
737,20023,1070000
,,
737,20032,1070500
,,
737,20041,1071000
,,
737,20053,1071500
,,
737,20063,1072000
,,
737,20073,1072500
,,
737,20082,1073000
,,
737,20092,1073500
,,
737,20101,1074000
,,
737,20110,1074500
,,
737,20120,1075000
,,
737,20129,1075500
,,
737,20138,1076000
,,
737,20147,1076500
,,
737,20156,1077000
,,
737,20165,1077500
,,
737,20174,1078000
,,
737,20188,1078500
,,
737,20197,1079000
,,
737,20206,1079500
,,
737,20215,1080000
,,
737,20224,1080500
,,
737,20233,1081000
,,
737,20242,1081500
,,
737,20252,1082000
,,
737,20261,1082500
,,
737,20270,1083000
,,
737,20279,1083500
,,
737,20288,1084000
,,
737,20297,1084500
,,
737,20306,1085000
,,
737,20318,1085500
,,
737,20328,1086000
,,
737,20337,1086500
,,
737,20346,1087000
,,
737,20355,1087500
,,
737,20364,1088000
,,
737,20373,1088500
,,
737,20382,1089000
,,
737,20391,1089500
,,
737,20400,1090000
,,
737,20409,1090500
,,
737,20418,1091000
,,
737,20427,1091500
,,
737,20437,1092000
,,
737,20449,1092500
,,
737,20458,1093000
,,
737,20467,1093500
,,
737,20476,1094000
,,
737,20485,1094500
,,
737,20494,1095000
,,
737,20504,1095500
,,
737,20513,1096000
,,
737,20522,1096500
,,
737,20531,1097000
,,
737,20540,1097500
,,
737,20549,1098000
,,
737,20558,1098500
,,
737,20568,1099000
,,
737,20579,1099500
,,
737,20589,1100000
,,
737,20598,1100500
,,
737,20607,1101000
,,
737,20616,1101500
,,
737,20625,1102000
,,
737,20634,1102500
,,
737,20644,1103000
,,
737,20653,1103500
,,
737,20662,1104000
,,
737,20671,1104500
,,
737,20680,1105000
,,
737,20689,1105500
,,
737,20702,1106000
,,
737,20711,1106500
,,
737,20720,1107000
,,
737,20730,1107500
,,
737,20739,1108000
,,
737,20748,1108500
,,
737,20757,1109000
,,
737,20766,1109500
,,
737,20775,1110000
,,
737,20784,1110500
,,
737,20793,1111000
,,
737,20802,1111500
,,
737,20811,1112000
,,
737,20820,1112500
,,
737,20832,1113000
,,
737,20841,1113500
,,
737,20850,1114000
,,
737,20860,1114500
,,
737,20869,1115000
,,
737,20878,1115500
,,
737,20887,1116000
,,
737,20896,1116500
,,
737,20905,1117000
,,
737,20914,1117500
,,
737,20924,1118000
,,
737,20933,1118500
,,
737,20942,1119000
,,
737,20951,1119500
,,
737,20963,1120000
,,
737,20973,1120500
,,
737,20982,1121000
,,
737,20991,1121500
,,
737,21000,1122000
,,
737,21009,1122500
,,
737,21019,1123000
,,
737,21028,1123500
,,
737,21037,1124000
,,
737,21046,1124500
,,
737,21055,1125000
,,
737,21064,1125500
,,
737,21074,1126000
,,
737,21083,1126500
,,
737,21095,1127000
,,
737,21104,1127500
,,
737,21114,1128000
,,
737,21123,1128500
,,
737,21132,1129000
,,
737,21141,1129500
,,
737,21150,1130000
,,
737,21159,1130500
,,
737,21169,1131000
,,
737,21178,1131500
,,
737,21187,1132000
,,
737,21196,1132500
,,
737,21205,1133000
,,
737,21216,1133500
,,
737,21226,1134000
,,
737,21235,1134500
,,
737,21245,1135000
,,
737,21254,1135500
,,
737,21263,1136000
,,
737,21272,1136500
,,
737,21281,1137000
,,
737,21290,1137500
,,
737,21300,1138000
,,
737,21309,1138500
,,
737,21318,1139000
,,
737,21327,1139500
,,
737,21336,1140000
,,
737,21347,1140500
,,
737,21357,1141000
,,
737,21367,1141500
,,
737,21376,1142000
,,
737,21385,1142500
,,
737,21394,1143000
,,
737,21403,1143500
,,
737,21413,1144000
,,
737,21422,1144500
,,
737,21431,1145000
,,
737,21440,1145500
,,
737,21449,1146000
,,
737,21458,1146500
,,
737,21467,1147000
,,
737,21479,1147500
,,
737,21488,1148000
,,
737,21497,1148500
,,
737,21506,1149000
,,
737,21515,1149500
,,
737,21525,1150000
,,
737,21534,1150500
,,
737,21543,1151000
,,
737,21552,1151500
,,
737,21561,1152000
,,
737,21570,1152500
,,
737,21579,1153000
,,
737,21588,1153500
,,
737,21597,1154000
,,
737,21609,1154500
,,
737,21618,1155000
,,
737,21627,1155500
,,
737,21636,1156000
,,
737,21646,1156500
,,
737,21655,1157000
,,
737,21664,1157500
,,
737,21673,1158000
,,
737,21682,1158500
,,
737,21692,1159000
,,
737,21701,1159500
,,
737,21710,1160000
,,
737,21719,1160500
,,
737,21728,1161000
,,
737,21741,1161500
,,
737,21750,1162000
,,
737,21759,1162500
,,
737,21768,1163000
,,
737,21777,1163500
,,
737,21786,1164000
,,
737,21796,1164500
,,
737,21805,1165000
,,
737,21814,1165500
,,
737,21823,1166000
,,
737,21832,1166500
,,
737,21842,1167000
,,
737,21851,1167500
,,
737,21860,1168000
,,
737,21873,1168500
,,
737,21882,1169000
,,
737,21892,1169500
,,
737,21901,1170000
,,
737,21910,1170500
,,
737,21919,1171000
,,
737,21929,1171500
,,
737,21938,1172000
,,
737,21947,1172500
,,
737,21956,1173000
,,
737,21965,1173500
,,
737,21974,1174000
,,
737,21984,1174500
,,
737,21996,1175000
,,
737,22006,1175500
,,
737,22015,1176000
,,
737,22024,1176500
,,
737,22033,1177000
,,
737,22043,1177500
,,
737,22052,1178000
,,
737,22061,1178500
,,
737,22070,1179000
,,
737,22079,1179500
,,
737,22088,1180000
,,
737,22098,1180500
,,
737,22107,1181000
,,
737,22116,1181500
,,
737,22128,1182000
,,
737,22137,1182500
,,
737,22147,1183000
,,
737,22156,1183500
,,
737,22165,1184000
,,
737,22174,1184500
,,
737,22183,1185000
,,
737,22192,1185500
,,
737,22201,1186000
,,
737,22211,1186500
,,
737,22220,1187000
,,
737,22229,1187500
,,
737,22238,1188000
,,
737,22247,1188500
,,
737,22260,1189000
,,
737,22269,1189500
,,
737,22278,1190000
,,
737,22287,1190500
,,
737,22296,1191000
,,
737,22305,1191500
,,
737,22314,1192000
,,
737,22323,1192500
,,
737,22333,1193000
,,
737,22342,1193500
,,
737,22351,1194000
,,
737,22360,1194500
,,
737,22369,1195000
,,
737,22378,1195500
,,
737,22391,1196000
,,
737,22400,1196500
,,
737,22409,1197000
,,
737,22418,1197500
,,
737,22427,1198000
,,
737,22437,1198500
,,
737,22446,1199000
,,
737,22455,1199500
,,
737,22464,1200000
,,
737,22473,1200500
,,
737,22483,1201000
,,
737,22492,1201500
,,
737,22501,1202000
,,
737,22511,1202500
,,
737,22522,1203000
,,
737,22531,1203500
,,
737,22540,1204000
,,
737,22550,1204500
,,
737,22559,1205000
,,
737,22568,1205500
,,
737,22577,1206000
,,
737,22587,1206500
,,
737,22596,1207000
,,
737,22605,1207500
,,
737,22614,1208000
,,
737,22624,1208500
,,
737,22633,1209000
,,
737,22645,1209500
,,
737,22654,1210000
,,
737,22663,1210500
,,
737,22672,1211000
,,
737,22682,1211500
,,
737,22691,1212000
,,
737,22700,1212500
,,
737,22709,1213000
,,
737,22718,1213500
,,
