ep_rew_mean,time_elapsed,total_timesteps
737,8086,420000
,,
737,8096,420500
,,
737,8105,421000
,,
737,8115,421500
,,
737,8124,422000
,,
737,8134,422500
,,
737,8143,423000
,,
737,8153,423500
,,
737,8163,424000
,,
737,8172,424500
,,
737,8182,425000
,,
737,8191,425500
,,
737,8201,426000
,,
737,8211,426500
,,
737,8220,427000
,,
737,8230,427500
,,
737,8240,428000
,,
737,8250,428500
,,
737,8259,429000
,,
737,8269,429500
,,
737,8278,430000
,,
737,8288,430500
,,
737,8298,431000
,,
737,8307,431500
,,
737,8317,432000
,,
737,8327,432500
,,
737,8336,433000
,,
737,8346,433500
,,
737,8356,434000
,,
737,8366,434500
,,
737,8375,435000
,,
737,8385,435500
,,
737,8394,436000
,,
737,8404,436500
,,
737,8413,437000
,,
737,8423,437500
,,
737,8432,438000
,,
737,8442,438500
,,
737,8451,439000
,,
737,8461,439500
,,
737,8471,440000
,,
737,8480,440500
,,
737,8490,441000
,,
737,8499,441500
,,
737,8509,442000
,,
737,8519,442500
,,
737,8529,443000
,,
737,8538,443500
,,
737,8548,444000
,,
737,8557,444500
,,
737,8567,445000
,,
737,8576,445500
,,
737,8586,446000
,,
737,8596,446500
,,
737,8606,447000
,,
737,8615,447500
,,
737,8625,448000
,,
737,8634,448500
,,
737,8644,449000
,,
737,8653,449500
,,
737,8663,450000
,,
737,8672,450500
,,
737,8682,451000
,,
737,8691,451500
,,
737,8701,452000
,,
737,8711,452500
,,
737,8720,453000
,,
737,8730,453500
,,
737,8739,454000
,,
737,8749,454500
,,
737,8759,455000
,,
737,8769,455500
,,
737,8779,456000
,,
737,8788,456500
,,
737,8798,457000
,,
737,8808,457500
,,
737,8817,458000
,,
737,8827,458500
,,
737,8838,459000
,,
737,8848,459500
,,
737,8857,460000
,,
737,8867,460500
,,
737,8876,461000
,,
737,8886,461500
,,
737,8896,462000
,,
737,8905,462500
,,
737,8915,463000
,,
737,8924,463500
,,
737,8934,464000
,,
737,8943,464500
,,
737,8953,465000
,,
737,8962,465500
,,
737,8972,466000
,,
737,8982,466500
,,
737,8991,467000
,,
737,9001,467500
,,
737,9011,468000
,,
737,9020,468500
,,
737,9030,469000
,,
737,9039,469500
,,
737,9049,470000
,,
737,9058,470500
,,
737,9068,471000
,,
737,9078,471500
,,
737,9088,472000
,,
737,9097,472500
,,
737,9107,473000
,,
737,9116,473500
,,
737,9126,474000
,,
737,9136,474500
,,
737,9145,475000
,,
737,9155,475500
,,
737,9165,476000
,,
737,9174,476500
,,
737,9184,477000
,,
737,9193,477500
,,
737,9203,478000
,,
737,9213,478500
,,
737,9222,479000
,,
737,9232,479500
,,
737,9241,480000
,,
737,9251,480500
,,
737,9261,481000
,,
737,9270,481500
,,
737,9280,482000
,,
737,9289,482500
,,
737,9299,483000
,,
737,9309,483500
,,
737,9318,484000
,,
737,9328,484500
,,
737,9337,485000
,,
737,9347,485500
,,
737,9356,486000
,,
737,9366,486500
,,
737,9375,487000
,,
737,9385,487500
,,
737,9394,488000
,,
737,9404,488500
,,
737,9414,489000
,,
737,9423,489500
,,
737,9433,490000
,,
737,9442,490500
,,
737,9452,491000
,,
737,9462,491500
,,
737,9471,492000
,,
737,9481,492500
,,
737,9490,493000
,,
737,9500,493500
,,
737,9510,494000
,,
737,9519,494500
,,
737,9529,495000
,,
737,9538,495500
,,
737,9548,496000
,,
737,9558,496500
,,
737,9567,497000
,,
737,9577,497500
,,
737,9586,498000
,,
737,9596,498500
,,
737,9605,499000
,,
737,9615,499500
,,
737,9625,500000
,,
737,9634,500500
,,
737,9644,501000
,,
737,9653,501500
,,
737,9663,502000
,,
737,9673,502500
,,
737,9682,503000
,,
737,9692,503500
,,
737,9701,504000
,,
737,9711,504500
,,
737,9720,505000
,,
737,9730,505500
,,
737,9740,506000
,,
737,9749,506500
,,
737,9759,507000
,,
737,9768,507500
,,
737,9778,508000
,,
737,9787,508500
,,
737,9797,509000
,,
737,9807,509500
,,
737,9817,510000
,,
737,9826,510500
,,
737,9836,511000
,,
737,9845,511500
,,
737,9855,512000
,,
737,9864,512500
,,
737,9874,513000
,,
737,9883,513500
,,
737,9893,514000
,,
737,9903,514500
,,
737,9912,515000
,,
737,9922,515500
,,
737,9932,516000
,,
737,9941,516500
,,
737,9951,517000
,,
737,9960,517500
,,
737,9970,518000
,,
737,9979,518500
,,
737,9989,519000
,,
737,9998,519500
,,
737,10008,520000
,,
737,10017,520500
,,
737,10027,521000
,,
737,10037,521500
,,
737,10046,522000
,,
737,10056,522500
,,
737,10065,523000
,,
737,10075,523500
,,
737,10084,524000
,,
737,10094,524500
,,
737,10104,525000
,,
737,10113,525500
,,
737,10123,526000
,,
